business_name,official_website,emails,phones,address,extraction_method,confidence,pages_visited,social_linkedin,social_facebook,social_instagram,social_twitter,social_youtube,social_github,errors,provenance
,https://www.andrewsandler322sandiegoca.com,,,"3525 DEL MAR HEIGHTS RD., #322, SAN DIEGO, CA",HTTP,0.0,https://www.andrewsandler322sandiegoca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.salmoncrestcapitalmanagementllc1002miamifl.com,,,"4250 BISCAYNE BLVD., #1002, MIAMI, FL",HTTP,0.0,https://www.salmoncrestcapitalmanagementllc1002miamifl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.briansandfort801grandavenuedesmoines.com,,,"801 GRAND AVENUE, 801 GRAND AVENUE, DES MOINES, US",HTTP,0.0,https://www.briansandfort801grandavenuedesmoines.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.javiersanchez5015highway59nmarshall.com,,,"5015 Highway 59 N, 5015 Highway 59 N, Marshall, US",HTTP,0.0,https://www.javiersanchez5015highway59nmarshall.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.iansandler36thfloornewyorkny.com,,,"C/O INSIGHT VENTURE MANAGEMENT, 36TH FLOOR, NEW YORK, NY",HTTP,0.0,https://www.iansandler36thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.incsamplegatesmanagement1309easttenthstreetbloomington.com,,,"1309 East Tenth Street, 1309 East Tenth Street, Bloomington, US",HTTP,0.0,https://www.incsamplegatesmanagement1309easttenthstreetbloomington.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.llcsanctorcapitalmanagement8thfloor891miamifl.com,,,"111 NE 1st St, 8th Floor #891, Miami, FL",HTTP,0.0,https://www.llcsanctorcapitalmanagement8thfloor891miamifl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.llcsandhills125sandspointroadportwashington.com,,,"125 Sands Point Road, 125 Sands Point Road, Port Washington, US",HTTP,0.0,https://www.llcsandhills125sandspointroadportwashington.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.robertsalter6533northgalenaroadpeoria.com,,,"6533 North Galena Road, 6533 North Galena Road, Peoria, US",HTTP,0.0,https://www.robertsalter6533northgalenaroadpeoria.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.antoniosalgado346echesterstlongbeach.com,,,"346 E Chester St., 346 E Chester St., Long Beach, US",HTTP,0.0,https://www.antoniosalgado346echesterstlongbeach.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.davidsalter43rdfloornewyorkny.com,,,"C/O BAILLIE GIFFORD INSTITUTIONAL TRUST, 43RD FLOOR, NEW YORK, NY",HTTP,0.0,https://www.davidsalter43rdfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ryansanchosuite500charlestonsc.com,,,"475 Jessen Lane, Suite 500, Charleston, SC",HTTP,0.0,https://www.ryansanchosuite500charlestonsc.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.marksamplessuite700ahuntsvilleal.com,,,"228 Holmes Ave NE, Suite 700A, Huntsville, AL",HTTP,0.0,https://www.marksamplessuite700ahuntsvilleal.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jasonsalzettisuite1400sanfransiscoca.com,,,"555 Mission Street, Suite 1400, San Fransisco, CA",HTTP,0.0,https://www.jasonsalzettisuite1400sanfransiscoca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.salifundpartnersllcsuite300austintx.com,,,"6850 Austin Center Boulevard, Suite 300, Austin, TX",Merged,0.0,https://www.salifundpartnersllcsuite300austintx.com; https://www.salifundpartnersxiillcsuite300austintx.com,,,,,,,AI Enrichment Error: No AI providers available for structured query.; HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.rickysandler25thfloornewyorkny.com,,,"399 Park Avenue, 25th Floor, New York, NY",HTTP,0.0,https://www.rickysandler25thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.kennethsametsuite600towsonmd.com,,,"215 Washington Avenue, Suite 600, Towson, MD",HTTP,0.0,https://www.kennethsametsuite600towsonmd.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.gabisalimi707skokieblvdsuite600northbrook.com,,,"707 Skokie Blvd Suite 600, 707 Skokie Blvd Suite 600, Northbrook, US",HTTP,0.0,https://www.gabisalimi707skokieblvdsuite600northbrook.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.sanantoniomngrllcsuite250cliftonnj.com,,,"1255 Broad Street, Suite 250, Clifton, NJ",HTTP,0.0,https://www.sanantoniomngrllcsuite250cliftonnj.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jessesalksuite300seattlewa.com,,,"2815 EASTLAKE AVENUE EAST, SUITE 300, SEATTLE, WA",HTTP,0.0,https://www.jessesalksuite300seattlewa.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.louissalvatore345parkavenuenewyork.com,,,"345 Park Avenue, 345 Park Avenue, New York, US",HTTP,0.0,https://www.louissalvatore345parkavenuenewyork.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.michaelsandifer4140nhoneysucklerdcoeurdalene.com,,,"4140 N. Honeysuckle Rd, 4140 N. Honeysuckle Rd, Coeur d'Alene, US",HTTP,0.0,https://www.michaelsandifer4140nhoneysucklerdcoeurdalene.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.andrewsamasuite600losangelesca.com,,,"c/o Varsity Management Company, Suite 600, Los Angeles, CA",HTTP,0.0,https://www.andrewsamasuite600losangelesca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ritasallisfloor24newyorkny.com,,,"C/O JP MORGAN INVESTMENT MANAGEMENT INC., FLOOR 24, NEW YORK, NY",HTTP,0.0,https://www.ritasallisfloor24newyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ethansamson80universityavenuewestwoodma.com,,,"80 UNIVERSITY AVENUE, 80 UNIVERSITY AVENUE, WESTWOOD, MA",HTTP,0.0,https://www.ethansamson80universityavenuewestwoodma.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.alecsanders2bnewyorkny.com,,,"30 Greenwich Avenue, 2B, New York, NY",HTTP,0.0,https://www.alecsanders2bnewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.marcsamit10thflnewyorkny.com,,,"C/O BASSWOOD CAPITAL MANAGEMENT, 10TH FL., NEW YORK, NY",HTTP,0.0,https://www.marcsamit10thflnewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.juliansalisburysuite1500dallastx.com,,,"2100 McKinney Avenue, Suite 1500, Dallas, TX",HTTP,0.0,https://www.juliansalisburysuite1500dallastx.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.marksalzbergst1902sarasotafl.com,,,"1155 N. Gulfstream Ave, ST 1902, Sarasota, FL",HTTP,0.0,https://www.marksalzbergst1902sarasotafl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.aaronsallen353ne91ststreetmiamishores.com,,,"353 NE 91st Street, 353 NE 91st Street, Miami Shores, US",HTTP,0.0,https://www.aaronsallen353ne91ststreetmiamishores.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ardalansametisuite1630bellevuewa.com,,,"c/o Scala.ai, Suite 1630, Bellevue, WA",HTTP,0.0,https://www.ardalansametisuite1630bellevuewa.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.mikesalfity6thomasjeffersondrwarren.com,,,"6 Thomas Jefferson Dr., 6 Thomas Jefferson Dr., Warren, US",HTTP,0.0,https://www.mikesalfity6thomasjeffersondrwarren.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.bikransandhu8324easthartforddrivescottsdale.com,,,"8324 East Hartford Drive, 8324 East Hartford Drive, Scottsdale, US",HTTP,0.0,https://www.bikransandhu8324easthartforddrivescottsdale.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.raffisamkiraniansuite2500charlottenc.com,,,"300 South Tryon Street, Suite 2500, Charlotte, NC",HTTP,0.0,https://www.raffisamkiraniansuite2500charlottenc.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.chrissalerno8350arrowridgeblvd1a9charlotte.com,,,"8350 Arrowridge Blvd. 1A-9, 8350 Arrowridge Blvd. 1A-9, Charlotte, US",HTTP,0.0,https://www.chrissalerno8350arrowridgeblvd1a9charlotte.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.rodsamples1001edelavanavebuffalo.com,,,"1001 E. DELAVAN AVE., 1001 E. DELAVAN AVE., Buffalo, US",HTTP,0.0,https://www.rodsamples1001edelavanavebuffalo.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.nicholassandler17thfloornewyorkny.com,,,"C/O ELDRIDGE CREDIT ADVISERS, 17TH FLOOR, NEW YORK, NY",HTTP,0.0,https://www.nicholassandler17thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
